uid,y_true
x21:215,1
x21:216,1
x21:217,1
x21:218,1
x21:219,1
x21:220,1
x21:221,1
x21:222,0
x21:223,0
x21:224,0
x21:225,0
x21:226,0
x21:227,0
x21:228,0
x21:229,0
x21:230,0
x21:231,0
x21:232,0
x21:233,1
x21:234,1
x21:235,0
x21:236,0
x21:237,0
x21:238,0
x21:239,0
x21:240,0
x21:241,0
x21:242,0
x21:243,0
x21:244,0
x21:245,0
x21:246,0
x21:247,0
x21:248,0
x21:249,0
x21:250,0
x21:251,0
x21:252,0
x21:253,0
x21:254,0
x21:255,0
x21:256,0
x21:257,0
x21:258,0
x21:259,0
x21:260,0
x21:261,0
x21:262,0
x21:263,0
x21:264,0
x21:265,0
x21:266,0
x21:267,1
x21:268,1
x21:269,1
x21:270,1
x21:271,1
x21:272,1
x21:273,1
x21:274,1
x21:275,1
x21:276,1
x21:277,1
x21:278,1
x21:279,1
x21:280,1
x21:281,0
x21:282,0
x21:283,0
x21:284,0
x21:285,0
x21:286,0
x21:287,0
x21:288,0
x21:289,0
x21:290,0
x21:291,0
x21:292,0
x21:293,0
x21:294,1
x21:295,0
x21:296,1
x21:297,1
x21:298,1
x21:299,0
x21:300,0
x21:301,1
x21:302,0
x21:303,0
x21:304,0
x21:305,0
x21:306,0
x21:307,0
x21:308,0
x21:309,0
x21:310,0
x21:311,0
x21:312,0
x21:313,0
x21:314,1
x21:315,0
x21:316,0
x21:317,0
x21:318,0
x21:319,0
x21:320,0
x21:321,0
x21:322,0
x21:323,0
x21:324,0
x21:325,0
x21:326,0
x21:327,0
x21:328,1
x21:329,1
x21:330,1
x21:331,1
x21:332,1
x21:333,1
x21:334,1
x21:335,1
x21:336,1
x21:337,1
x21:338,1
x21:339,1
x21:340,1
x21:341,1
x21:342,1
x21:343,1
x21:344,1
x21:345,1
x21:346,1
x21:347,1
x21:348,1
x21:349,1
x21:350,1
x21:351,1
x21:352,1
x21:353,1
x21:354,1
x21:355,0
x21:356,0
x21:357,0
x21:358,0
x21:359,0
x21:360,0
x21:361,0
x21:362,0
x21:363,0
x21:364,0
x21:365,0
x21:366,0
x21:367,0
x21:368,0
x21:369,0
x21:370,0
x21:371,0
x21:372,0
x21:373,0
x21:374,0
x21:375,0
x21:376,0
x21:377,0
x21:378,0
x21:379,0
x21:380,0
x21:381,0
x21:382,0
x21:383,0
x21:384,0
x21:385,0
x21:386,0
x21:387,0
x21:388,0
x21:389,0
x21:390,0
x21:391,0
x21:392,0
x21:393,0
x21:394,0
x21:395,0
x21:396,0
x21:397,0
x21:398,0
x21:399,0
x21:400,1
x21:401,1
x21:402,1
x21:403,0
x21:404,0
x21:405,0
x21:406,0
x21:407,0
x21:408,0
x21:409,0
x21:410,0
x21:411,0
x21:412,0
x21:413,0
x21:414,0
x21:415,0
x21:416,0
x21:417,0
x21:418,0
x21:419,1
x21:420,1
x21:421,1
x21:422,1
x21:423,1
x21:424,1
x21:425,1
x21:426,1
x21:427,1
x21:428,0
x21:429,1
x21:430,1
x21:431,1
x21:432,1
x21:433,1
x21:434,1
x21:435,1
x21:436,0
x21:437,0
x21:438,0
x21:439,0
x21:440,0
x21:441,0
x21:442,0
x21:443,0
x21:444,0
x21:445,0
x21:446,1
x21:447,1
x21:448,1
x21:449,1
x21:450,1
x21:451,0
x21:452,0
x21:453,0
x21:454,0
x21:455,0
x21:456,0
x21:457,0
x21:458,0
x21:459,0
x21:460,0
x21:461,0
x21:462,0
x21:463,0
x21:464,0
x21:465,0
x21:466,0
x21:467,0
x21:468,0
x21:469,0
x21:470,0
x21:471,0
x21:472,0
x21:473,0
x21:474,0
x21:475,0
x21:476,0
x21:477,0
x21:478,0
x21:479,0
x21:480,0
x21:481,0
x21:482,0
x21:483,0
x21:484,0
x21:485,0
x21:486,0
x21:487,1
x21:488,0
x21:489,0
x21:490,0
x21:491,0
x21:492,0
x21:493,0
x21:494,0
x21:495,0
x21:496,0
x21:497,0
x21:498,0
x21:499,0
x21:500,0
x21:501,0
x21:502,1
x21:503,0
x21:504,0
x21:505,0
x21:506,0
x21:507,0
x21:508,1
x22:0,0
x22:1,0
x22:2,0
x22:3,0
x22:4,0
x22:5,0
x22:6,0
x22:7,0
x22:8,0
x22:9,0
x22:10,0
x22:11,0
x22:12,0
x22:13,0
x22:14,0
x22:15,0
x22:16,0
x22:17,0
x22:18,0
x22:19,0
x22:20,0
x22:21,0
x22:22,0
x22:23,0
x22:24,1
x22:25,0
x22:26,0
x22:27,0
x22:28,0
x22:29,0
x22:30,0
x22:31,0
x22:32,0
x22:33,0
x22:34,0
x22:35,0
x22:36,0
x22:37,0
x22:38,0
x22:39,0
x22:40,0
x22:41,0
x22:42,0
x22:43,0
x22:44,0
x22:45,0
x22:46,0
x22:47,0
x22:48,0
x22:49,0
x22:50,0
x22:51,0
x22:52,0
x22:53,0
x22:54,0
x22:55,0
x22:56,0
x22:57,0
x22:58,0
x22:59,0
x22:60,0
x22:61,0
x22:62,0
x22:63,0
x22:64,0
x22:65,0
x22:66,0
x22:67,0
x22:68,0
x22:69,0
x22:70,0
x22:71,0
x22:72,0
x22:73,0
x22:74,0
x22:75,0
x22:76,0
x22:77,0
x22:78,0
x22:79,0
x22:80,0
x22:81,0
x22:82,0
x22:83,0
x22:84,0
x22:85,0
x22:86,0
x22:87,0
x22:88,0
x22:89,0
x22:90,0
x22:91,0
x22:92,0
x22:93,0
x22:94,0
x22:95,0
x22:96,0
x22:97,0
x22:98,0
x22:99,0
x22:100,0
x22:101,0
x22:102,0
x22:103,0
x22:104,0
x22:105,0
x22:106,0
x22:107,0
x22:108,0
x22:109,0
x22:110,0
x22:111,0
x22:112,0
x22:113,0
x22:114,0
x22:115,0
x22:116,0
x22:117,0
x22:118,0
x22:119,0
x22:120,0
x22:121,0
x22:122,0
x22:123,0
x22:124,0
x22:125,0
x22:126,0
x22:127,0
x22:128,0
x22:129,0
x22:130,0
x22:131,0
x22:132,0
x22:133,0
x22:134,0
x22:135,0
x22:136,0
x22:137,0
x22:138,0
x22:139,0
x22:140,0
x22:141,0
x22:142,0
x22:143,0
x22:144,0
x22:145,0
x22:146,0
x22:147,0
x22:148,0
x22:149,0
x22:150,0
x22:151,0
x22:152,0
x22:153,0
x22:154,0
x22:155,0
x22:156,0
x22:157,0
x22:158,0
x22:159,0
x22:160,0
x22:161,0
x22:162,0
x22:163,0
x22:164,0
x22:165,0
x22:166,0
x22:167,0
x22:168,0
x22:169,0
x22:170,0
x22:171,0
x22:172,0
x22:173,0
x22:174,0
x22:175,0
x22:176,0
x22:177,0
x22:178,0
x22:179,0
x22:180,0
x22:181,0
x22:182,0
x22:183,0
x22:184,0
x22:185,0
x22:186,0
x22:187,0
x22:188,0
x22:189,0
x22:190,0
x22:191,0
x22:192,0
x22:193,0
x22:194,0
x22:195,0
x22:196,0
x22:197,0
x22:198,0
x22:199,0
x22:200,0
x22:201,0
x22:202,0
x22:203,0
x22:204,0
x22:205,0
x22:206,0
x22:207,0
x22:208,0
x22:209,0
x22:210,0
x22:211,0
x22:212,0
x22:213,0
x22:214,0
x22:215,0
x22:216,0
x22:217,0
x22:218,0
x22:219,0
x22:220,0
x22:221,0
x22:222,0
x22:223,0
x22:224,0
x22:225,0
x22:226,0
x22:227,0
x22:228,0
x22:229,0
x22:230,0
x22:231,0
x22:232,0
x22:233,0
x22:234,0
x22:235,0
x22:236,0
x22:237,0
x22:238,0
x22:239,0
x22:240,0
x22:241,0
x22:242,0
x22:243,0
x22:244,0
x22:245,0
x22:246,0
x22:247,0
x22:248,0
x22:249,0
x22:250,0
x22:251,0
x22:252,0
x22:253,0
x22:254,0
x22:255,0
x22:256,0
x22:257,0
x22:258,0
x22:259,0
x22:260,0
x22:261,0
x22:262,0
x22:263,0
x22:264,0
x22:265,0
x22:266,0
x22:267,0
x22:268,0
x22:269,0
x22:270,0
x22:271,0
x22:272,0
x22:273,0
x22:274,0
x22:275,0
x22:276,0
x22:277,0
x22:278,0
x22:279,0
x22:280,0
x22:281,0
x22:282,0
x22:283,0
x22:284,0
x22:285,0
x22:286,0
x22:287,0
x22:288,0
x22:289,0
x22:290,0
x22:291,0
x22:292,0
x22:293,0
x22:294,0
x22:295,0
x22:296,0
x22:297,0
x22:298,0
x22:299,0
x22:300,0
x22:301,0
x22:302,0
x22:303,0
x22:304,0
x22:305,0
x22:306,0
x22:307,0
x22:308,0
x22:309,0
x22:310,0
x22:311,0
x22:312,0
x22:313,0
x22:314,0
x22:315,0
x22:316,0
x22:317,0
x22:318,0
x22:319,0
x22:320,0
x22:321,0
x22:322,0
x22:323,0
x22:324,0
x22:325,0
x22:326,0
x22:327,0
x22:328,0
x22:329,0
x22:330,0
x22:331,0
x22:332,0
x22:333,0
x22:334,0
x22:335,0
x22:336,0
x22:337,0
x22:338,0
x22:339,0
x22:340,0
x22:341,0
x22:342,0
x22:343,0
x22:344,0
x22:345,0
x22:346,0
x22:347,0
x22:348,0
x22:349,0
x22:350,0
x22:351,0
x22:352,0
x22:353,0
x22:354,0
x22:355,0
x22:356,0
x22:357,0
x22:358,0
x22:359,0
x22:360,0
x22:361,0
x22:362,0
x22:363,0
x22:364,0
x22:365,0
x22:366,0
x22:367,0
x22:368,0
x22:369,0
x22:370,0
x22:371,0
x22:372,0
x22:373,0
x22:374,0
x22:375,0
x22:376,0
x22:377,0
x22:378,0
x22:379,0
x22:380,0
x22:381,0
x22:382,0
x22:383,0
x22:384,0
x22:385,0
x22:386,0
x22:387,0
x22:388,0
x22:389,0
x22:390,0
x22:391,0
x22:392,0
x22:393,0
x22:394,0
x22:395,0
x22:396,0
x22:397,0
x22:398,0
x22:399,0
x22:400,0
x22:401,0
x22:402,0
x22:403,0
x22:404,0
x22:405,0
x22:406,0
x22:407,0
x22:408,0
x22:409,0
x22:410,0
x22:411,0
x22:412,0
x22:413,0
x22:414,0
x22:415,0
x22:416,0
x22:417,0
x22:418,0
x22:419,0
x22:420,0
x22:421,0
x22:422,0
x22:423,0
x22:424,0
x22:425,0
x22:426,0
x22:427,0
x22:428,0
x22:429,0
x22:430,0
x22:431,0
x22:432,0
x22:433,0
x22:434,0
x22:435,0
x22:436,0
x22:437,0
x22:438,0
x22:439,0
x22:440,0
x22:441,0
x22:442,0
x22:443,0
x22:444,0
x22:445,0
x22:446,0
x22:447,0
x22:448,0
x22:449,0
x22:450,0
x22:451,0
x22:452,0
x22:453,0
x22:454,0
x22:455,0
x22:456,0
x22:457,0
x22:458,0
x22:459,0
x22:460,0
x22:461,0
x22:462,0
x22:463,0
x22:464,0
x22:465,0
x22:466,0
x22:467,1
x22:468,0
x22:469,0
x22:470,0
x22:471,0
x22:472,0
x22:473,0
x22:474,0
x22:475,0
x22:476,0
x22:477,0
x22:478,0
x22:479,0
x22:480,0
x23:0,0
x23:1,0
x23:2,0
x23:3,0
x23:4,0
x23:5,0
x23:6,0
x23:7,0
x23:8,0
x23:9,0
x23:10,0
x23:11,0
x23:12,0
x23:13,0
x23:14,0
x23:15,0
x23:16,0
x23:17,0
x23:18,0
x23:19,0
x23:20,0
x23:21,0
x23:22,0
x23:23,0
x23:24,0
x23:25,0
x23:26,0
x23:27,0
x23:28,0
x23:29,0
x23:30,0
x23:31,0
x23:32,0
x23:33,0
x23:34,0
x23:35,0
x23:36,0
x23:37,0
x23:38,0
x23:39,0
x23:40,0
x23:41,0
x23:42,0
x23:43,0
x23:44,0
x23:45,0
x23:46,0
x23:47,0
x23:48,0
x23:49,0
x23:50,0
x23:51,0
x23:52,0
x23:53,0
x23:54,0
x23:55,0
x23:56,0
x23:57,0
x23:58,0
x23:59,0
x23:60,0
x23:61,0
x23:62,0
x23:63,0
x23:64,0
x23:65,0
x23:66,0
x23:67,0
x23:68,0
x23:69,0
x23:70,0
x23:71,0
x23:72,0
x23:73,0
x23:74,0
x23:75,0
x23:76,0
x23:77,0
x23:78,0
x23:79,0
x23:80,0
x23:81,0
x23:82,0
x23:83,0
x23:84,0
x23:85,0
x23:86,0
x23:87,0
x23:88,0
x23:89,0
x23:90,0
x23:91,0
x23:92,0
x23:93,0
x23:94,0
x23:95,0
x23:96,0
x23:97,0
x23:98,0
x23:99,0
x23:100,0
x23:101,0
x23:102,0
x23:103,0
x23:104,0
x23:105,0
x23:106,0
x23:107,0
x23:108,0
x23:109,0
x23:110,0
x23:111,0
x23:112,0
x23:113,0
x23:114,0
x23:115,0
x23:116,0
x23:117,0
x23:118,0
x23:119,0
x23:120,0
x23:121,1
x23:122,1
x23:123,1
x23:124,1
x23:125,1
x23:126,1
x23:127,1
x23:128,1
x23:129,1
x23:130,1
x23:131,1
x23:132,1
x23:133,1
x23:134,1
x23:135,1
x23:136,1
x23:137,1
x23:138,1
x23:139,1
x23:140,1
x23:141,1
x23:142,1
x23:143,1
x23:144,1
x23:145,1
x23:146,1
x23:147,1
x23:148,1
x23:149,1
x23:150,1
x23:151,1
x23:152,1
x23:153,1
x23:154,1
x23:155,1
x23:156,1
x23:157,1
x23:158,1
x23:159,1
x23:160,1
x23:161,1
x23:162,1
x23:163,1
x23:164,1
x23:165,1
x23:166,1
x23:167,1
x23:168,1
x23:169,1
x23:170,1
x23:171,1
x23:172,1
x23:173,1
x23:174,1
x23:175,1
x23:176,1
x23:177,1
x23:178,1
x23:179,1
x23:180,1
x23:181,1
x23:182,1
x23:183,0
x23:184,0
x23:185,0
x23:186,0
x23:187,0
x23:188,0
x23:189,0
x23:190,0
x23:191,0
x23:192,0
x23:193,0
x23:194,0
x23:195,0
x23:196,0
x23:197,0
x23:198,0
x23:199,0
x23:200,0
x23:201,0
x23:202,0
x23:203,0
x23:204,0
x23:205,0
x23:206,0
x23:207,0
x23:208,0
x23:209,0
x23:210,0
x23:211,0
x23:212,0
x23:213,0
x23:214,0
x23:215,0
x23:216,0
x23:217,0
x23:218,0
x23:219,0
x23:220,0
x23:221,0
x23:222,0
x23:223,0
x23:224,0
x23:225,0
x23:226,0
x23:227,0
x23:228,0
x23:229,0
x23:230,0
x23:231,0
x23:232,0
x23:233,0
x23:234,0
x23:235,0
x23:236,0
x23:237,0
x23:238,0
x23:239,0
x23:240,0
x23:241,0
x23:242,0
x23:243,0
x23:244,0
x23:245,0
x23:246,0
x23:247,0
x23:248,0
x23:249,0
x23:250,0
x23:251,0
x23:252,0
x23:253,0
x23:254,0
x23:255,0
x23:256,0
x23:257,0
x23:258,0
x23:259,0
x23:260,0
x23:261,0
x23:262,0
x23:263,0
x23:264,0
x23:265,0
x23:266,0
x23:267,0
x23:268,0
x23:269,0
x23:270,0
x23:271,0
x23:272,0
x23:273,0
x23:274,0
x23:275,0
x23:276,0
x23:277,0
x23:278,0
x23:279,0
x23:280,0
x23:281,0
x23:282,0
x23:283,0
x23:284,0
x23:285,0
x23:286,0
x23:287,0
x23:288,0
x23:289,0
x23:290,0
x23:291,0
x23:292,0
x23:293,0
x23:294,0
x23:295,0
x23:296,0
x23:297,0
x23:298,0
x23:299,0
x23:300,0
x23:301,0
x23:302,0
x23:303,0
x23:304,0
x23:305,0
x23:306,0
x23:307,0
x23:308,0
x23:309,0
x23:310,0
x23:311,0
x23:312,0
x23:313,0
x23:314,0
x23:315,0
x23:316,0
x23:317,0
x23:318,0
x23:319,0
x23:320,0
x23:321,0
x23:322,0
x23:323,0
x23:324,0
x23:325,0
x23:326,0
x23:327,0
x23:328,0
x23:329,0
x23:330,0
x23:331,0
x23:332,0
x23:333,0
x23:334,0
x23:335,0
x23:336,0
x23:337,0
x23:338,0
x23:339,0
x23:340,0
x23:341,0
x23:342,0
x23:343,0
x23:344,0
x23:345,0
x23:346,0
x23:347,0
x23:348,0
x23:349,0
x23:350,0
x23:351,0
x23:352,0
x23:353,0
x23:354,0
x23:355,0
x23:356,0
x23:357,0
x23:358,0
x23:359,0
x23:360,0
x23:361,0
x23:362,0
x23:363,0
x23:364,0
x23:365,0
x23:366,0
x23:367,0
x23:368,0
x23:369,0
x23:370,0
x23:371,0
x23:372,0
x23:373,0
x23:374,0
x23:375,0
x23:376,0
x23:377,0
x23:378,0
x23:379,0
x23:380,0
x23:381,0
x23:382,0
x23:383,0
x23:384,0
x23:385,0
x23:386,0
x23:387,0
x23:388,1
x23:389,1
x23:390,1
x23:391,1
x23:392,1
x23:393,1
x23:394,1
x23:395,1
x23:396,1
x23:397,1
x23:398,1
x23:399,1
x23:400,1
x23:401,1
x23:402,1
x23:403,1
x23:404,1
x23:405,1
x23:406,1
x23:407,1
x23:408,1
x23:409,1
x23:410,1
x23:411,1
x23:412,1
x23:413,1
x23:414,1
x23:415,1
x23:416,1
x23:417,1
x23:418,1
x23:419,1
x23:420,1
x23:421,1
x23:422,1
x23:423,1
x23:424,1
x23:425,1
x23:426,1
x23:427,1
x23:428,1
x23:429,1
x23:430,1
x23:431,1
x23:432,1
x23:433,1
x23:434,1
x23:435,1
x23:436,1
x23:437,1
x23:438,1
x23:439,1
x23:440,1
x23:441,1
x23:442,1
x23:443,1
x23:444,1
x23:445,0
x23:446,0
x23:447,0
x23:448,0
x23:449,0
x23:450,0
x23:451,0
x23:452,0
x23:453,0
x23:454,0
x23:455,0
x23:456,0
x23:457,0
x23:458,0
x23:459,0
x23:460,0
x23:461,0
x23:462,0
x23:463,0
x23:464,0
x23:465,0
x23:466,0
x23:467,0
x23:468,0
x23:469,0
x23:470,0
x23:471,0
x23:472,0
x23:473,0
x23:474,0
x23:475,0
x23:476,0
x23:477,0
x23:478,0
x23:479,0
x23:480,0
x23:481,0
x23:482,0
x23:483,0
x23:484,0
x23:485,0
x23:486,0
x23:487,0
x23:488,0
x23:489,0
x23:490,0
x23:491,0
x23:492,0
x23:493,0
x23:494,0
x23:495,0
x23:496,0
x23:497,0
x23:498,0
x23:499,0
x23:500,0
x23:501,0
x23:502,0
x23:503,0
x23:504,0
x23:505,0
x23:506,0
x23:507,0
x23:508,0
x23:509,0
x23:510,0
x23:511,0
x23:512,0
x23:513,0
x23:514,0
x23:515,0
x23:516,0
x23:517,0
x23:518,0
x23:519,0
x23:520,0
x23:521,0
x23:522,0
x23:523,0
x23:524,0
x23:525,0
x23:526,0
x24:0,0
x24:1,0
x24:2,0
x24:3,0
x24:4,0
x24:5,0
x24:6,0
x24:7,0
x24:8,0
x24:9,0
x24:10,0
x24:11,0
x24:12,0
x24:13,0
x24:14,0
x24:15,0
x24:16,0
x24:17,0
x24:18,0
x24:19,0
x24:20,0
x24:21,0
x24:22,0
x24:23,0
x24:24,0
x24:25,0
x24:26,0
x24:27,0
x24:28,0
x24:29,0
x24:30,0
x24:31,0
x24:32,0
x24:33,0
x24:34,0
x24:35,0
x24:36,0
x24:37,0
x24:38,0
x24:39,0
x24:40,0
x24:41,0
x24:42,0
x24:43,0
x24:44,0
x24:45,0
x24:46,0
x24:47,0
x24:48,0
x24:49,0
x24:50,0
x24:51,0
x24:52,0
x24:53,0
x24:54,0
x24:55,0
x24:56,0
x24:57,0
x24:58,0
x24:59,0
x24:60,0
x24:61,0
x24:62,0
x24:63,0
x24:64,0
x24:65,0
x24:66,0
x24:67,0
x24:68,0
x24:69,0
x24:70,0
x24:71,0
x24:72,0
x24:73,0
x24:74,0
x24:75,0
x24:76,0
x24:77,0
x24:78,0
x24:79,0
x24:80,0
x24:81,0
x24:82,0
x24:83,0
x24:84,0
x24:85,0
x24:86,0
x24:87,0
x24:88,0
x24:89,0
x24:90,0
x24:91,0
x24:92,0
x24:93,0
x24:94,0
x24:95,0
x24:96,0
x24:97,0
x24:98,0
x24:99,0
x24:100,0
x24:101,0
x24:102,0
x24:103,0
x24:104,0
x24:105,0
x24:106,0
x24:107,0
x24:108,0
x24:109,0
x24:110,0
x24:111,0
x24:112,0
x24:113,0
x24:114,0
x24:115,0
x24:116,0
x24:117,0
x24:118,0
x24:119,0
x24:120,0
x24:121,0
x24:122,0
x24:123,0
x24:124,0
x24:125,0
x24:126,0
x24:127,0
x24:128,0
x24:129,0
x24:130,0
x24:131,0
x24:132,1
x24:133,0
x24:134,0
x24:135,0
x24:136,0
x24:137,0
x24:138,0
x24:139,0
x24:140,0
x24:141,0
x24:142,0
x24:143,0
x24:144,0
x24:145,0
x24:146,0
x24:147,0
x24:148,0
x24:149,0
x24:150,0
x24:151,0
x24:152,0
x24:153,0
x24:154,0
x24:155,0
x24:156,0
x24:157,0
x24:158,0
x24:159,0
x24:160,0
x24:161,0
x24:162,0
x24:163,0
x24:164,0
x24:165,0
x24:166,0
x24:167,0
x24:168,0
x24:169,0
x24:170,0
x24:171,0
x24:172,0
x24:173,0
x24:174,0
x24:175,0
x24:176,0
x24:177,0
x24:178,0
x24:179,0
x24:180,0
x24:181,0
x24:182,0
x24:183,0
x24:184,0
x24:185,0
x24:186,0
x24:187,0
x24:188,0
x24:189,0
x24:190,0
x24:191,0
x24:192,0
x24:193,0
x24:194,0
x24:195,0
x24:196,0
x24:197,0
x24:198,0
x24:199,0
x24:200,0
x24:201,0
x24:202,0
x24:203,0
x24:204,0
x24:205,0
x24:206,0
x24:207,0
x24:208,0
x24:209,0
x24:210,0
x24:211,0
x24:212,0
x24:213,0
x24:214,0
x24:215,0
x24:216,0
x24:217,0
x24:218,0
x24:219,0
x24:220,0
x24:221,0
x24:222,0
x24:223,0
x24:224,0
x24:225,0
x24:226,0
x24:227,0
x24:228,0
x24:229,0
x24:230,0
x24:231,0
x24:232,0
x24:233,0
x24:234,0
x24:235,0
x24:236,0
x24:237,0
x24:238,0
x24:239,0
x24:240,0
x24:241,0
x24:242,0
x24:243,0
x24:244,0
x24:245,0
x24:246,0
x24:247,0
x24:248,0
x24:249,0
x24:250,0
x24:251,0
x24:252,0
x24:253,0
x24:254,0
x24:255,0
x24:256,0
x24:257,0
x24:258,0
x24:259,0
x24:260,0
x24:261,0
x24:262,0
x24:263,0
x24:264,0
x24:265,0
x24:266,0
x24:267,0
x24:268,0
x24:269,0
x24:270,0
x24:271,0
x24:272,0
x24:273,0
x24:274,0
x24:275,0
x24:276,0
x24:277,0
x24:278,0
x24:279,0
x24:280,0
x24:281,0
x24:282,0
x24:283,0
x24:284,0
x24:285,0
x24:286,0
x24:287,0
x24:288,0
x24:289,0
x24:290,0
x24:291,0
x24:292,0
x24:293,0
x24:294,0
x24:295,0
x24:296,0
x24:297,0
x24:298,0
x24:299,0
x24:300,0
x24:301,0
x24:302,0
x24:303,0
x24:304,0
x24:305,0
x24:306,0
x24:307,0
x24:308,0
x24:309,0
x24:310,0
x24:311,0
x24:312,0
x24:313,0
x24:314,0
x24:315,0
x24:316,0
x24:317,0
x24:318,0
x24:319,0
x24:320,0
x24:321,0
x24:322,0
x24:323,0
x24:324,0
x24:325,0
x24:326,0
x24:327,0
x24:328,0
x24:329,0
x24:330,0
x24:331,0
x24:332,0
x24:333,0
x24:334,0
x24:335,0
x24:336,0
x24:337,0
x24:338,0
x24:339,0
x24:340,0
x24:341,0
x24:342,0
x24:343,0
x24:344,0
x24:345,0
x24:346,0
x24:347,0
x24:348,0
x24:349,0
x24:350,0
x24:351,0
x24:352,0
x24:353,0
x24:354,0
x24:355,0
x24:356,0
x24:357,0
x24:358,0
x24:359,0
x24:360,0
x24:361,0
x24:362,0
x24:363,0
x24:364,0
x24:365,0
x24:366,0
x24:367,0
x24:368,0
x24:369,0
x24:370,0
x24:371,0
x24:372,0
x24:373,0
x24:374,0
x24:375,0
x24:376,0
x24:377,0
x24:378,0
x24:379,0
x24:380,0
x24:381,0
x24:382,0
x24:383,0
x24:384,0
x24:385,0
x24:386,0
x24:387,0
x24:388,0
x24:389,0
x24:390,0
x24:391,0
x24:392,0
x24:393,0
x24:394,0
x24:395,0
x24:396,0
x24:397,0
x24:398,0
x24:399,0
x24:400,0
x24:401,0
x24:402,0
x24:403,0
x24:404,0
x24:405,0
x24:406,0
x24:407,0
x24:408,0
x24:409,0
x24:410,0
x24:411,0
x24:412,0
x24:413,0
x24:414,0
x24:415,0
x24:416,0
x24:417,0
x24:418,0
x24:419,0
x24:420,0
x24:421,0
x24:422,0
x24:423,0
x24:424,0
x24:425,0
x24:426,0
x24:427,0
x25:0,0
x25:1,0
x25:2,0
x25:3,0
x25:4,0
x25:5,0
x25:6,0
x25:7,0
x25:8,0
x25:9,0
x25:10,0
x25:11,1
x25:12,0
x25:13,0
x25:14,1
x25:15,0
x25:16,0
x25:17,0
x25:18,0
x25:19,0
x25:20,0
x25:21,0
x25:22,0
x25:23,0
x25:24,0
x25:25,0
x25:26,0
x25:27,0
x25:28,0
x25:29,0
x25:30,1
x25:31,1
x25:32,0
x25:33,1
x25:34,1
x25:35,1
x25:36,0
x25:37,0
x25:38,0
x25:39,0
x25:40,0
x25:41,0
x25:42,0
x25:43,0
x25:44,1
x25:45,1
x25:46,1
x25:47,1
x25:48,1
x25:49,1
x25:50,1
x25:51,1
x25:52,1
x25:53,1
x25:54,1
x25:55,1
x25:56,1
x25:57,1
x25:58,1
x25:59,1
x25:60,1
x25:61,1
x25:62,1
x25:63,1
x25:64,1
x25:65,1
x25:66,1
x25:67,1
x25:68,1
x25:69,1
x25:70,1
x25:71,1
x25:72,1
x25:73,1
x25:74,1
x25:75,1
x25:76,1
x25:77,1
x25:78,1
x25:79,1
x25:80,1
x25:81,1
x25:82,1
x25:83,1
x25:84,1
x25:85,1
x25:86,1
x25:87,1
x25:88,1
x25:89,1
x25:90,1
x25:91,1
x25:92,1
x25:93,1
x25:94,1
x25:95,1
x25:96,1
x25:97,1
x25:98,1
x25:99,1
x25:100,1
x25:101,1
x25:102,1
x25:103,1
x25:104,1
x25:105,1
x25:106,1
x25:107,1
x25:108,1
x25:109,1
x25:110,1
x25:111,1
x25:112,1
x25:113,1
x25:114,1
x25:115,1
x25:116,1
x25:117,1
x25:118,1
x25:119,1
x25:120,1
x25:121,0
x25:122,0
x25:123,0
x25:124,0
x25:125,0
x25:126,0
x25:127,0
x25:128,0
x25:129,0
x25:130,0
x25:131,0
x25:132,0
x25:133,0
x25:134,0
x25:135,0
x25:136,0
x25:137,0
x25:138,0
x25:139,0
x25:140,0
x25:141,0
x25:142,0
x25:143,0
x25:144,0
x25:145,0
x25:146,0
x25:147,0
x25:148,0
x25:149,0
x25:150,0
x25:151,0
x25:152,0
x25:153,0
x25:154,0
x25:155,0
x25:156,0
x25:157,0
x25:158,0
x25:159,0
x25:160,0
x25:161,0
x25:162,0
x25:163,0
x25:164,0
x25:165,0
x25:166,0
x25:167,0
x25:168,0
x25:169,0
x25:170,0
x25:171,0
x25:172,0
x25:173,0
x25:174,0
x25:175,1
x25:176,1
x25:177,1
x25:178,1
x25:179,1
x25:180,1
x25:181,1
x25:182,1
x25:183,1
x25:184,1
x25:185,1
x25:186,1
x25:187,1
x25:188,1
x25:189,1
x25:190,1
x25:191,1
x25:192,1
x25:193,1
x25:194,1
x25:195,1
x25:196,1
x25:197,1
x25:198,1
x25:199,1
x25:200,1
x25:201,1
x25:202,1
x25:203,1
x25:204,1
x25:205,1
x25:206,1
x25:207,1
x25:208,1
x25:209,1
x25:210,1
x25:211,1
x25:212,1
x25:213,1
x25:214,1
x25:215,1
x25:216,1
x25:217,1
x25:218,1
x25:219,1
x25:220,0
x25:221,0
x25:222,0
x25:223,0
x25:224,0
x25:225,0
x25:226,0
x25:227,0
x25:228,0
x25:229,0
x25:230,0
x25:231,0
x25:232,0
x25:233,0
x25:234,0
x25:235,0
x25:236,0
x25:237,0
x25:238,0
x25:239,0
x25:240,0
x25:241,0
x25:242,0
x25:243,0
x25:244,0
x25:245,0
x25:246,0
x25:247,0
x25:248,0
x25:249,0
x25:250,0
x25:251,0
x25:252,0
x25:253,0
x25:254,0
x25:255,0
x25:256,0
x25:257,0
x25:258,0
x25:259,0
x25:260,0
x25:261,0
x25:262,0
x25:263,0
x25:264,0
x25:265,0
x25:266,0
x25:267,0
x25:268,0
